Metrics,Num_Neighbors,PCA_Components,N_Random_States,Score
minkowski,2,2,10,0.32
minkowski,2,2,15,0.4
minkowski,2,2,20,0.315
minkowski,2,3,1,0.45
minkowski,2,3,2,0.415
minkowski,2,3,3,0.435
minkowski,2,3,5,0.475
minkowski,2,3,10,0.465
minkowski,2,3,15,0.46
minkowski,2,3,20,0.435
minkowski,2,4,1,0.485
minkowski,2,4,2,0.385
minkowski,2,4,3,0.44
minkowski,2,4,5,0.45
minkowski,2,4,10,0.46
minkowski,2,4,15,0.475
minkowski,2,4,20,0.455
minkowski,2,5,1,0.475
minkowski,2,5,2,0.445
minkowski,2,5,3,0.505
minkowski,2,5,5,0.495
minkowski,2,5,10,0.5
minkowski,2,5,15,0.52
minkowski,2,5,20,0.49
minkowski,2,6,1,0.525
minkowski,2,6,2,0.48
minkowski,2,6,3,0.485
minkowski,2,6,5,0.51
minkowski,2,6,10,0.505
minkowski,2,6,15,0.515
minkowski,2,6,20,0.485
minkowski,2,7,1,0.555
minkowski,2,7,2,0.54
minkowski,2,7,3,0.54
minkowski,2,7,5,0.58
minkowski,2,7,10,0.52
minkowski,2,7,15,0.55
minkowski,2,7,20,0.535
minkowski,2,8,1,0.595
minkowski,2,8,2,0.6
minkowski,2,8,3,0.625
minkowski,2,8,5,0.585
minkowski,2,8,10,0.565
minkowski,2,8,15,0.575
minkowski,2,8,20,0.595
minkowski,2,9,1,0.595
minkowski,2,9,2,0.62
minkowski,2,9,3,0.615
minkowski,2,9,5,0.595
minkowski,2,9,10,0.585
minkowski,2,9,15,0.595
minkowski,2,9,20,0.62
minkowski,2,10,1,0.585
minkowski,2,10,2,0.615
minkowski,2,10,3,0.605
minkowski,2,10,5,0.625
minkowski,2,10,10,0.58
minkowski,2,10,15,0.595
minkowski,2,10,20,0.635
minkowski,2,13,1,0.635
minkowski,2,13,2,0.665
minkowski,2,13,3,0.615
minkowski,2,13,5,0.63
minkowski,2,13,10,0.605
minkowski,2,13,15,0.63
minkowski,2,13,20,0.66
minkowski,2,15,1,0.63
minkowski,2,15,2,0.645
minkowski,2,15,3,0.635
minkowski,2,15,5,0.64
minkowski,2,15,10,0.615
minkowski,2,15,15,0.605
minkowski,2,15,20,0.615
minkowski,2,25,1,0.65
minkowski,2,25,2,0.645
minkowski,2,25,3,0.655
minkowski,2,25,5,0.65
minkowski,2,25,10,0.665
minkowski,2,25,15,0.665
minkowski,2,25,20,0.65
minkowski,2,50,1,0.675
minkowski,2,50,2,0.67
minkowski,2,50,3,0.675
minkowski,2,50,5,0.655
minkowski,2,50,10,0.705
minkowski,2,50,15,0.685
minkowski,2,50,20,0.685
minkowski,2,75,1,0.705
minkowski,2,75,2,0.67
minkowski,2,75,3,0.705
minkowski,2,75,5,0.68
minkowski,2,75,10,0.715
minkowski,2,75,15,0.695
minkowski,2,75,20,0.715
minkowski,3,0,1,0.7
minkowski,3,0,2,0.685
minkowski,3,0,3,0.71
minkowski,3,0,5,0.7
minkowski,3,0,10,0.72
minkowski,3,0,15,0.675
minkowski,3,0,20,0.715
minkowski,3,2,1,0.37
minkowski,3,2,2,0.305
minkowski,3,2,3,0.375
minkowski,3,2,5,0.335
minkowski,3,2,10,0.345
minkowski,3,2,15,0.385
minkowski,3,2,20,0.355
minkowski,3,3,1,0.48
minkowski,3,3,2,0.46
minkowski,3,3,3,0.5
minkowski,3,3,5,0.48
minkowski,3,3,10,0.475
minkowski,3,3,15,0.535
minkowski,3,3,20,0.49
minkowski,3,4,1,0.525
minkowski,3,4,2,0.45
minkowski,3,4,3,0.485
minkowski,3,4,5,0.5
minkowski,3,4,10,0.475
minkowski,3,4,15,0.475
minkowski,3,4,20,0.49
minkowski,3,5,1,0.56
minkowski,3,5,2,0.48
minkowski,3,5,3,0.56
minkowski,3,5,5,0.525
minkowski,3,5,10,0.515
minkowski,3,5,15,0.55
minkowski,3,5,20,0.48
minkowski,3,6,1,0.525
minkowski,3,6,2,0.545
minkowski,3,6,3,0.545
minkowski,3,6,5,0.51
minkowski,3,6,10,0.505
minkowski,3,6,15,0.535
minkowski,3,6,20,0.52
minkowski,3,7,1,0.585
minkowski,3,7,2,0.555
minkowski,3,7,3,0.6
minkowski,3,7,5,0.575
minkowski,3,7,10,0.52
minkowski,3,7,15,0.57
minkowski,3,7,20,0.58
minkowski,3,8,1,0.57
minkowski,3,8,2,0.63
minkowski,3,8,3,0.63
minkowski,3,8,5,0.61
minkowski,3,8,10,0.54
minkowski,3,8,15,0.605
minkowski,3,8,20,0.565
minkowski,3,9,1,0.61
minkowski,3,9,2,0.62
minkowski,3,9,3,0.63
minkowski,3,9,5,0.63
minkowski,3,9,10,0.575
minkowski,3,9,15,0.6
minkowski,3,9,20,0.62
minkowski,3,10,1,0.585
minkowski,3,10,2,0.605
minkowski,3,10,3,0.645
minkowski,3,10,5,0.63
minkowski,3,10,10,0.56
minkowski,3,10,15,0.595
minkowski,3,10,20,0.65
minkowski,3,13,1,0.6
minkowski,3,13,2,0.65
minkowski,3,13,3,0.65
minkowski,3,13,5,0.66
minkowski,3,13,10,0.57
minkowski,3,13,15,0.625
minkowski,3,13,20,0.67
minkowski,3,15,1,0.64
minkowski,3,15,2,0.66
minkowski,3,15,3,0.665
minkowski,3,15,5,0.65
minkowski,3,15,10,0.585
minkowski,3,15,15,0.64
minkowski,3,15,20,0.675
minkowski,3,25,1,0.65
minkowski,3,25,2,0.68
minkowski,3,25,3,0.705
minkowski,3,25,5,0.675
minkowski,3,25,10,0.675
minkowski,3,25,15,0.695
minkowski,3,25,20,0.655
minkowski,3,50,1,0.68
minkowski,3,50,2,0.67
minkowski,3,50,3,0.735
minkowski,3,50,5,0.69
minkowski,3,50,10,0.715
minkowski,3,50,15,0.695
minkowski,3,50,20,0.7
minkowski,3,75,1,0.695
minkowski,3,75,2,0.69
minkowski,3,75,3,0.725
minkowski,3,75,5,0.705
minkowski,3,75,10,0.715
minkowski,3,75,15,0.695
minkowski,3,75,20,0.705
minkowski,4,0,1,0.7
minkowski,4,0,2,0.695
minkowski,4,0,3,0.71
minkowski,4,0,5,0.705
minkowski,4,0,10,0.725
minkowski,4,0,15,0.74
minkowski,4,0,20,0.73
minkowski,4,2,1,0.385
minkowski,4,2,2,0.34
minkowski,4,2,3,0.42
minkowski,4,2,5,0.37
minkowski,4,2,10,0.375
minkowski,4,2,15,0.435
minkowski,4,2,20,0.395
minkowski,4,3,1,0.5
minkowski,4,3,2,0.465
minkowski,4,3,3,0.525
minkowski,4,3,5,0.5
minkowski,4,3,10,0.47
minkowski,4,3,15,0.51
minkowski,4,3,20,0.48
minkowski,4,4,1,0.545
minkowski,4,4,2,0.46
minkowski,4,4,3,0.505
minkowski,4,4,5,0.54
minkowski,4,4,10,0.485
minkowski,4,4,15,0.5
minkowski,4,4,20,0.5
minkowski,4,5,1,0.535
minkowski,4,5,2,0.5
minkowski,4,5,3,0.55
minkowski,4,5,5,0.535
minkowski,4,5,10,0.515
minkowski,4,5,15,0.55
minkowski,4,5,20,0.505
minkowski,4,6,1,0.54
minkowski,4,6,2,0.53
minkowski,4,6,3,0.52
minkowski,4,6,5,0.535
minkowski,4,6,10,0.52
minkowski,4,6,15,0.57
minkowski,4,6,20,0.52
minkowski,4,7,1,0.625
minkowski,4,7,2,0.585
minkowski,4,7,3,0.6
minkowski,4,7,5,0.605
minkowski,4,7,10,0.59
minkowski,4,7,15,0.61
minkowski,4,7,20,0.585
minkowski,4,8,1,0.64
minkowski,4,8,2,0.62
minkowski,4,8,3,0.615
minkowski,4,8,5,0.635
minkowski,4,8,10,0.555
minkowski,4,8,15,0.615
minkowski,4,8,20,0.63
minkowski,4,9,1,0.65
minkowski,4,9,2,0.66
minkowski,4,9,3,0.63
minkowski,4,9,5,0.665
minkowski,4,9,10,0.605
minkowski,4,9,15,0.61
minkowski,4,9,20,0.6
minkowski,4,10,1,0.655
minkowski,4,10,2,0.65
minkowski,4,10,3,0.655
minkowski,4,10,5,0.66
minkowski,4,10,10,0.61
minkowski,4,10,15,0.62
minkowski,4,10,20,0.64
minkowski,4,13,1,0.63
minkowski,4,13,2,0.68
minkowski,4,13,3,0.68
minkowski,4,13,5,0.665
minkowski,4,13,10,0.635
minkowski,4,13,15,0.625
minkowski,4,13,20,0.67
minkowski,4,15,1,0.65
minkowski,4,15,2,0.655
minkowski,4,15,3,0.665
minkowski,4,15,5,0.68
minkowski,4,15,10,0.615
minkowski,4,15,15,0.64
minkowski,4,15,20,0.665
minkowski,4,25,1,0.66
minkowski,4,25,2,0.7
minkowski,4,25,3,0.705
minkowski,4,25,5,0.69
minkowski,4,25,10,0.69
minkowski,4,25,15,0.68
minkowski,4,25,20,0.66
minkowski,4,50,1,0.675
minkowski,4,50,2,0.695
minkowski,4,50,3,0.725
minkowski,4,50,5,0.705
minkowski,4,50,10,0.725
minkowski,4,50,15,0.705
minkowski,4,50,20,0.695
minkowski,4,75,1,0.69
minkowski,4,75,2,0.69
minkowski,4,75,3,0.705
minkowski,4,75,5,0.71
minkowski,4,75,10,0.725
minkowski,4,75,15,0.73
minkowski,4,75,20,0.73
minkowski,5,0,1,0.695
minkowski,5,0,2,0.705
minkowski,5,0,3,0.725
minkowski,5,0,5,0.685
minkowski,5,0,10,0.715
minkowski,5,0,15,0.715
minkowski,5,0,20,0.73
minkowski,5,2,1,0.375
minkowski,5,2,2,0.37
minkowski,5,2,3,0.39
minkowski,5,2,5,0.39
minkowski,5,2,10,0.38
minkowski,5,2,15,0.39
minkowski,5,2,20,0.395
minkowski,5,3,1,0.48
minkowski,5,3,2,0.44
minkowski,5,3,3,0.51
minkowski,5,3,5,0.485
minkowski,5,3,10,0.5
minkowski,5,3,15,0.51
minkowski,5,3,20,0.49
minkowski,5,4,1,0.525
minkowski,5,4,2,0.43
minkowski,5,4,3,0.49
minkowski,5,4,5,0.515
minkowski,5,4,10,0.49
minkowski,5,4,15,0.525
minkowski,5,4,20,0.51
minkowski,5,5,1,0.555
minkowski,5,5,2,0.535
minkowski,5,5,3,0.565
minkowski,5,5,5,0.505
minkowski,5,5,10,0.53
minkowski,5,5,15,0.58
minkowski,5,5,20,0.525
minkowski,5,6,1,0.57
minkowski,5,6,2,0.555
minkowski,5,6,3,0.585
minkowski,5,6,5,0.505
minkowski,5,6,10,0.555
minkowski,5,6,15,0.585
minkowski,5,6,20,0.545
minkowski,5,7,1,0.575
minkowski,5,7,2,0.6
minkowski,5,7,3,0.635
minkowski,5,7,5,0.595
minkowski,5,7,10,0.56
minkowski,5,7,15,0.635
minkowski,5,7,20,0.62
minkowski,5,8,1,0.645
minkowski,5,8,2,0.61
minkowski,5,8,3,0.66
minkowski,5,8,5,0.615
minkowski,5,8,10,0.61
minkowski,5,8,15,0.62
minkowski,5,8,20,0.615
minkowski,5,9,1,0.65
minkowski,5,9,2,0.63
minkowski,5,9,3,0.63
minkowski,5,9,5,0.63
minkowski,5,9,10,0.63
minkowski,5,9,15,0.625
minkowski,5,9,20,0.62
minkowski,5,10,1,0.66
minkowski,5,10,2,0.66
minkowski,5,10,3,0.665
minkowski,5,10,5,0.65
minkowski,5,10,10,0.635
minkowski,5,10,15,0.625
minkowski,5,10,20,0.65
minkowski,5,13,1,0.64
minkowski,5,13,2,0.665
minkowski,5,13,3,0.685
minkowski,5,13,5,0.67
minkowski,5,13,10,0.655
minkowski,5,13,15,0.635
minkowski,5,13,20,0.685
minkowski,5,15,1,0.645
minkowski,5,15,2,0.665
minkowski,5,15,3,0.685
minkowski,5,15,5,0.67
minkowski,5,15,10,0.655
minkowski,5,15,15,0.655
minkowski,5,15,20,0.69
minkowski,5,25,1,0.67
minkowski,5,25,2,0.705
minkowski,5,25,3,0.685
minkowski,5,25,5,0.715
minkowski,5,25,10,0.695
minkowski,5,25,15,0.675
minkowski,5,25,20,0.68
minkowski,5,50,1,0.68
minkowski,5,50,2,0.695
minkowski,5,50,3,0.725
minkowski,5,50,5,0.685
minkowski,5,50,10,0.74
minkowski,5,50,15,0.7
minkowski,5,50,20,0.695
minkowski,5,75,1,0.695
minkowski,5,75,2,0.69
minkowski,5,75,3,0.72
minkowski,5,75,5,0.695
minkowski,5,75,10,0.73
minkowski,5,75,15,0.715
minkowski,5,75,20,0.715
minkowski,7,0,1,0.7
minkowski,7,0,2,0.715
minkowski,7,0,3,0.7
minkowski,7,0,5,0.7
minkowski,7,0,10,0.72
minkowski,7,0,15,0.7
minkowski,7,0,20,0.715
minkowski,7,2,1,0.375
minkowski,7,2,2,0.39
minkowski,7,2,3,0.425
minkowski,7,2,5,0.39
minkowski,7,2,10,0.43
minkowski,7,2,15,0.415
minkowski,7,2,20,0.415
minkowski,7,3,1,0.49
minkowski,7,3,2,0.44
minkowski,7,3,3,0.45
minkowski,7,3,5,0.47
minkowski,7,3,10,0.535
minkowski,7,3,15,0.52
minkowski,7,3,20,0.475
minkowski,7,4,1,0.535
minkowski,7,4,2,0.46
minkowski,7,4,3,0.495
minkowski,7,4,5,0.51
minkowski,7,4,10,0.515
minkowski,7,4,15,0.54
minkowski,7,4,20,0.5
minkowski,7,5,1,0.575
minkowski,7,5,2,0.53
minkowski,7,5,3,0.55
minkowski,7,5,5,0.55
minkowski,7,5,10,0.545
minkowski,7,5,15,0.615
minkowski,7,5,20,0.57
minkowski,7,6,1,0.575
minkowski,7,6,2,0.56
minkowski,7,6,3,0.585
minkowski,7,6,5,0.57
minkowski,7,6,10,0.565
minkowski,7,6,15,0.545
minkowski,7,6,20,0.56
minkowski,7,7,1,0.655
minkowski,7,7,2,0.615
minkowski,7,7,3,0.635
minkowski,7,7,5,0.62
minkowski,7,7,10,0.575
minkowski,7,7,15,0.58
minkowski,7,7,20,0.61
minkowski,7,8,1,0.685
minkowski,7,8,2,0.605
minkowski,7,8,3,0.645
minkowski,7,8,5,0.64
minkowski,7,8,10,0.62
minkowski,7,8,15,0.64
minkowski,7,8,20,0.655
minkowski,7,9,1,0.665
minkowski,7,9,2,0.64
minkowski,7,9,3,0.64
minkowski,7,9,5,0.64
minkowski,7,9,10,0.605
minkowski,7,9,15,0.6
minkowski,7,9,20,0.665
minkowski,7,10,1,0.665
minkowski,7,10,2,0.67
minkowski,7,10,3,0.655
minkowski,7,10,5,0.675
minkowski,7,10,10,0.635
minkowski,7,10,15,0.64
minkowski,7,10,20,0.695
minkowski,7,13,1,0.66
minkowski,7,13,2,0.67
minkowski,7,13,3,0.685
minkowski,7,13,5,0.69
minkowski,7,13,10,0.65
minkowski,7,13,15,0.64
minkowski,7,13,20,0.67
minkowski,7,15,1,0.645
minkowski,7,15,2,0.68
minkowski,7,15,3,0.675
minkowski,7,15,5,0.71
minkowski,7,15,10,0.665
minkowski,7,15,15,0.66
minkowski,7,15,20,0.705
minkowski,7,25,1,0.675
minkowski,7,25,2,0.69
minkowski,7,25,3,0.695
minkowski,7,25,5,0.675
minkowski,7,25,10,0.735
minkowski,7,25,15,0.67
minkowski,7,25,20,0.675
minkowski,7,50,1,0.675
minkowski,7,50,2,0.695
minkowski,7,50,3,0.715
minkowski,7,50,5,0.7
minkowski,7,50,10,0.7
minkowski,7,50,15,0.695
minkowski,7,50,20,0.725
minkowski,7,75,1,0.68
minkowski,7,75,2,0.705
minkowski,7,75,3,0.7
minkowski,7,75,5,0.705
minkowski,7,75,10,0.715
minkowski,7,75,15,0.71
minkowski,7,75,20,0.73
minkowski,10,0,1,0.68
minkowski,10,0,2,0.705
minkowski,10,0,3,0.7
minkowski,10,0,5,0.685
minkowski,10,0,10,0.735
minkowski,10,0,15,0.74
minkowski,10,0,20,0.71
minkowski,10,2,1,0.4
minkowski,10,2,2,0.35
minkowski,10,2,3,0.425
minkowski,10,2,5,0.435
minkowski,10,2,10,0.415
minkowski,10,2,15,0.44
minkowski,10,2,20,0.42
minkowski,10,3,1,0.485
minkowski,10,3,2,0.475
minkowski,10,3,3,0.485
minkowski,10,3,5,0.51
minkowski,10,3,10,0.54
minkowski,10,3,15,0.49
minkowski,10,3,20,0.49
minkowski,10,4,1,0.51
minkowski,10,4,2,0.45
minkowski,10,4,3,0.505
minkowski,10,4,5,0.515
minkowski,10,4,10,0.55
minkowski,10,4,15,0.535
minkowski,10,4,20,0.5
minkowski,10,5,1,0.545
minkowski,10,5,2,0.54
minkowski,10,5,3,0.545
minkowski,10,5,5,0.555
minkowski,10,5,10,0.545
minkowski,10,5,15,0.59
minkowski,10,5,20,0.54
minkowski,10,6,1,0.585
minkowski,10,6,2,0.575
minkowski,10,6,3,0.595
minkowski,10,6,5,0.6
minkowski,10,6,10,0.58
minkowski,10,6,15,0.54
minkowski,10,6,20,0.605
minkowski,10,7,1,0.635
minkowski,10,7,2,0.63
minkowski,10,7,3,0.6
minkowski,10,7,5,0.63
minkowski,10,7,10,0.62
minkowski,10,7,15,0.615
minkowski,10,7,20,0.67
minkowski,10,8,1,0.69
minkowski,10,8,2,0.645
minkowski,10,8,3,0.67
minkowski,10,8,5,0.66
minkowski,10,8,10,0.64
minkowski,10,8,15,0.67
minkowski,10,8,20,0.68
minkowski,10,9,1,0.665
minkowski,10,9,2,0.63
minkowski,10,9,3,0.64
minkowski,10,9,5,0.655
minkowski,10,9,10,0.655
minkowski,10,9,15,0.655
minkowski,10,9,20,0.675
minkowski,10,10,1,0.67
minkowski,10,10,2,0.65
minkowski,10,10,3,0.67
minkowski,10,10,5,0.645
minkowski,10,10,10,0.66
minkowski,10,10,15,0.635
minkowski,10,10,20,0.675
minkowski,10,13,1,0.675
minkowski,10,13,2,0.68
minkowski,10,13,3,0.665
minkowski,10,13,5,0.675
minkowski,10,13,10,0.675
minkowski,10,13,15,0.68
minkowski,10,13,20,0.7
minkowski,10,15,1,0.66
minkowski,10,15,2,0.665
minkowski,10,15,3,0.67
minkowski,10,15,5,0.66
minkowski,10,15,10,0.67
minkowski,10,15,15,0.7
minkowski,10,15,20,0.675
minkowski,10,25,1,0.655
minkowski,10,25,2,0.685
minkowski,10,25,3,0.695
minkowski,10,25,5,0.69
minkowski,10,25,10,0.705
minkowski,10,25,15,0.695
minkowski,10,25,20,0.7
minkowski,10,50,1,0.68
minkowski,10,50,2,0.7
minkowski,10,50,3,0.695
minkowski,10,50,5,0.715
minkowski,10,50,10,0.715
minkowski,10,50,15,0.715
minkowski,10,50,20,0.685
minkowski,10,75,1,0.685
minkowski,10,75,2,0.66
minkowski,10,75,3,0.608
minkowski,10,75,5,0.656
minkowski,10,75,10,0.652
minkowski,10,75,15,0.636
minkowski,10,75,20,0.66
minkowski,13,0,1,0.64
minkowski,13,0,2,0.676
minkowski,13,0,3,0.676
0.616
minkowski,13,0,5,0.668
0.652
minkowski,13,0,10,0.664
minkowski,13,0,15,0.616
minkowski,13,0,20,0.656
minkowski,13,2,1,0.416
minkowski,13,2,2,0.396
minkowski,13,2,3,0.368
minkowski,13,2,5,0.42
minkowski,13,2,10,0.336
minkowski,13,2,15,0.4
minkowski,13,2,20,0.384
minkowski,13,3,1,0.488
minkowski,13,3,2,0.472
minkowski,13,3,3,0.468
minkowski,13,3,5,0.476
minkowski,13,3,10,0.464
minkowski,13,3,15,0.464
minkowski,13,3,20,0.476
minkowski,13,4,1,0.468
minkowski,13,4,2,0.464
minkowski,13,4,3,0.48
minkowski,13,4,5,0.532
minkowski,13,4,10,0.5
minkowski,13,4,15,0.476
minkowski,13,4,20,0.52
minkowski,13,5,1,0.544
minkowski,13,5,2,0.524
minkowski,13,5,3,0.516
minkowski,13,5,5,0.552
minkowski,13,5,10,0.508
minkowski,13,5,15,0.484
minkowski,13,5,20,0.564
minkowski,13,6,1,0.556
minkowski,13,6,2,0.556
minkowski,13,6,3,0.528
minkowski,13,6,5,0.56
minkowski,13,6,10,0.508
minkowski,13,6,15,0.484
minkowski,13,6,20,0.576
minkowski,13,7,1,0.58
minkowski,13,7,2,0.608
minkowski,13,7,3,0.56
minkowski,13,7,5,0.64
minkowski,13,7,10,0.56
minkowski,13,7,15,0.544
minkowski,13,7,20,0.608
minkowski,13,8,1,0.592
minkowski,13,8,2,0.616
minkowski,13,8,3,0.568
minkowski,13,8,5,0.636
minkowski,13,8,10,0.584
minkowski,13,8,15,0.592
minkowski,13,8,20,0.616
minkowski,13,9,1,0.608
minkowski,13,9,2,0.608
minkowski,13,9,3,0.568
minkowski,13,9,5,0.648
minkowski,13,9,10,0.612
minkowski,13,9,15,0.58
minkowski,13,9,20,0.648
minkowski,13,10,1,0.6
minkowski,13,10,2,0.624
minkowski,13,10,3,0.588
minkowski,13,10,5,0.644
minkowski,13,10,10,0.6
minkowski,13,10,15,0.568
minkowski,13,10,20,0.644
minkowski,13,13,1,0.608
minkowski,13,13,2,0.64
minkowski,13,13,3,0.576
minkowski,13,13,5,0.656
minkowski,13,13,10,0.632
minkowski,13,13,15,0.596
minkowski,13,13,20,0.648
minkowski,13,15,1,0.612
minkowski,13,15,2,0.656
minkowski,13,15,3,0.58
minkowski,13,15,5,0.64
minkowski,13,15,10,0.624
minkowski,13,15,15,0.58
minkowski,13,15,20,0.644
minkowski,13,25,1,0.6
minkowski,13,25,2,0.668
minkowski,13,25,3,0.604
minkowski,13,25,5,0.644
minkowski,13,25,10,0.608
minkowski,13,25,15,0.604
minkowski,13,25,20,0.652
minkowski,13,50,1,0.64
minkowski,13,50,2,0.668
minkowski,13,50,3,0.62
minkowski,13,50,5,0.652
minkowski,13,50,10,0.652
minkowski,13,50,15,0.648
minkowski,13,50,20,0.648
minkowski,13,75,1,0.632
minkowski,13,75,2,0.664
minkowski,13,75,3,0.624
minkowski,13,75,5,0.656
minkowski,13,75,10,0.66
minkowski,13,75,15,0.636
minkowski,13,75,20,0.648
minkowski,15,0,1,0.632
minkowski,15,0,2,0.668
minkowski,15,0,3,0.604
minkowski,15,0,5,0.628
minkowski,15,0,10,0.656
minkowski,15,0,15,0.62
minkowski,15,0,20,0.672
minkowski,15,2,1,0.416
minkowski,15,2,2,0.408
minkowski,15,2,3,0.404
minkowski,15,2,5,0.408
minkowski,15,2,10,0.348
minkowski,15,2,15,0.42
minkowski,15,2,20,0.376
minkowski,15,3,1,0.488
minkowski,15,3,2,0.5
minkowski,15,3,3,0.472
minkowski,15,3,5,0.504
minkowski,15,3,10,0.46
minkowski,15,3,15,0.475
minkowski,15,3,20,0.4425
minkowski,15,4,1,0.4775
minkowski,15,4,2,0.4575
minkowski,15,4,3,0.475
minkowski,15,4,5,0.4625
minkowski,15,4,10,0.445
minkowski,15,4,15,0.4725
minkowski,15,4,20,0.4625
minkowski,15,5,1,0.4825
minkowski,15,5,2,0.45
minkowski,15,5,3,0.5
minkowski,15,5,5,0.48
minkowski,15,5,10,0.47
minkowski,15,5,15,0.455
minkowski,15,5,20,0.4825
minkowski,15,6,1,0.4675
minkowski,15,6,2,0.4675
minkowski,15,6,3,0.4925
minkowski,15,6,5,0.49
minkowski,15,6,10,0.47
minkowski,15,6,15,0.485
minkowski,15,6,20,0.5125
minkowski,15,7,1,0.5225
minkowski,15,7,2,0.485
minkowski,15,7,3,0.52
minkowski,15,7,5,0.5025
minkowski,15,7,10,0.5175
minkowski,15,7,15,0.51
minkowski,15,7,20,0.5225
minkowski,15,8,1,0.52
minkowski,15,8,2,0.5225
minkowski,15,8,3,0.5175
minkowski,15,8,5,0.5175
minkowski,15,8,10,0.52
minkowski,15,8,15,0.5525
minkowski,15,8,20,0.5525
minkowski,15,9,1,0.5275
minkowski,15,9,2,0.5325
minkowski,15,9,3,0.5275
minkowski,15,9,5,0.495
minkowski,15,9,10,0.5475
minkowski,15,9,15,0.5525
minkowski,15,9,20,0.56
minkowski,15,10,1,0.52
minkowski,15,10,2,0.5275
minkowski,15,10,3,0.535
minkowski,15,10,5,0.495
minkowski,15,10,10,0.5375
minkowski,15,10,15,0.565
minkowski,15,10,20,0.5525
minkowski,15,13,1,0.5225
minkowski,15,13,2,0.5425
minkowski,15,13,3,0.5175
minkowski,15,13,5,0.5175
minkowski,15,13,10,0.5525
minkowski,15,13,15,0.56
minkowski,15,13,20,0.5575
minkowski,15,15,1,0.52
minkowski,15,15,2,0.545
minkowski,15,15,3,0.53
minkowski,15,15,5,0.4925
minkowski,15,15,10,0.565
minkowski,15,15,15,0.5575
minkowski,15,15,20,0.5575
minkowski,15,25,1,0.4975
